"refseq_mrna","ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NM_001040443","ENSG00000136147",817.59845267579,-2.66965455736684,0.216684619355802,-12.3204617166814,7.02906894895587e-35,1.58889760568164e-32
"NM_001040444","ENSG00000136147",780.174254025891,-2.65685525946037,0.228095520114464,-11.6479940427024,2.34923688260375e-31,4.82761060475427e-29
"NM_001040619","ENSG00000162772",298.168628427117,-1.87334500872268,0.207257950314315,-9.03871241552704,1.58528021350121e-19,2.10792534114453e-17
"NM_001040624","ENSG00000104490",7.87177564386037,2.67228351244718,1.05846775835309,2.52467162212394,0.0115806443804505,0.121869928307864
"NM_001040625","ENSG00000104490",7.87177564386037,2.67228351244718,1.05846775835309,2.52467162212394,0.0115806443804505,0.121869928307864
"NM_001040626","ENSG00000104490",7.87177564386037,2.67228351244718,1.05846775835309,2.52467162212394,0.0115806443804505,0.121869928307864
"NM_001040627","ENSG00000104490",7.87177564386037,2.67228351244718,1.05846775835309,2.52467162212394,0.0115806443804505,0.121869928307864
"NM_001040628","ENSG00000104490",7.87177564386037,2.67228351244718,1.05846775835309,2.52467162212394,0.0115806443804505,0.121869928307864
"NM_001040629","ENSG00000104490",7.87177564386037,2.67228351244718,1.05846775835309,2.52467162212394,0.0115806443804505,0.121869928307864
"NM_001040630","ENSG00000104490",7.87177564386037,2.67228351244718,1.05846775835309,2.52467162212394,0.0115806443804505,0.121869928307864
"NM_001078","ENSG00000162692",3866.2446665311,-2.46985100909579,0.422437275893321,-5.84666919810244,5.01513429978223e-09,2.63232443812254e-07
"NM_001079843","ENSG00000130940",23.9584417928965,-1.75540679854606,0.464337706478204,-3.78045283433913,0.000156543374345298,0.00371442700764592
"NM_001080391","ENSG00000067066",6973.29957828377,-1.90129372308786,0.129573618642919,-14.6734631864182,9.53514934545105e-49,3.10873373900201e-46
"NM_001080494","ENSG00000085831",73.093931620481,-1.53253375292444,0.743273338797468,-2.06187101424074,0.0392200178130648,0.271949518197871
"NM_001081676","ENSG00000153253",10.7613517837911,-2.21599867527853,1.07866263318765,-2.05439458742522,0.0399375165084313,0.274956623807387
"NM_001081677","ENSG00000153253",10.7613517837911,-2.21599867527853,1.07866263318765,-2.05439458742522,0.0399375165084313,0.274956623807387
"NM_001083907","ENSG00000153064",13.8464505717578,-1.56871707422523,0.740330633261298,-2.11894119160615,0.0340954372248734,0.250340838021607
"NM_001098478","ENSG00000204642",550.50708179261,-5.53533463122627,1.06439952656038,-5.20042943753813,1.98828594111514e-07,9.12270790330053e-06
"NM_001098478","ENSG00000229698",550.50708179261,-5.53533463122627,1.06439952656038,-5.20042943753813,1.98828594111514e-07,9.12270790330053e-06
"NM_001098478","ENSG00000206509",550.50708179261,-5.53533463122627,1.06439952656038,-5.20042943753813,1.98828594111514e-07,9.12270790330053e-06
"NM_001098478","ENSG00000137403",550.50708179261,-5.53533463122627,1.06439952656038,-5.20042943753813,1.98828594111514e-07,9.12270790330053e-06
"NM_001098478","ENSG00000237508",550.50708179261,-5.53533463122627,1.06439952656038,-5.20042943753813,1.98828594111514e-07,9.12270790330053e-06
"NM_001098478","ENSG00000235220",550.50708179261,-5.53533463122627,1.06439952656038,-5.20042943753813,1.98828594111514e-07,9.12270790330053e-06
"NM_001098478","ENSG00000234487",550.50708179261,-5.53533463122627,1.06439952656038,-5.20042943753813,1.98828594111514e-07,9.12270790330053e-06
"NM_001098479","ENSG00000204642",782.771594798987,-5.13534167600406,1.03815105516508,-4.94662279680242,7.55120992215222e-07,3.07001048957332e-05
"NM_001098479","ENSG00000229698",782.771594798987,-5.13534167600406,1.03815105516508,-4.94662279680242,7.55120992215222e-07,3.07001048957332e-05
"NM_001098479","ENSG00000206509",782.771594798987,-5.13534167600406,1.03815105516508,-4.94662279680242,7.55120992215222e-07,3.07001048957332e-05
"NM_001098479","ENSG00000137403",782.771594798987,-5.13534167600406,1.03815105516508,-4.94662279680242,7.55120992215222e-07,3.07001048957332e-05
"NM_001098479","ENSG00000237508",782.771594798987,-5.13534167600406,1.03815105516508,-4.94662279680242,7.55120992215222e-07,3.07001048957332e-05
"NM_001098479","ENSG00000235220",782.771594798987,-5.13534167600406,1.03815105516508,-4.94662279680242,7.55120992215222e-07,3.07001048957332e-05
"NM_001098479","ENSG00000234487",782.771594798987,-5.13534167600406,1.03815105516508,-4.94662279680242,7.55120992215222e-07,3.07001048957332e-05
"NM_001100422","ENSG00000196141",1950.76024651592,-1.68782525829675,0.134871778410202,-12.5142952676383,6.23588702120085e-36,1.47860294564935e-33
"NM_001100423","ENSG00000196141",1989.43536967155,-1.69783461659532,0.129046412674214,-13.156775003747,1.55586296841181e-39,4.05804966691841e-37
"NM_001100424","ENSG00000196141",1838.46582890779,-1.67603339802598,0.140914025788926,-11.8940140177138,1.27145721711423e-32,2.71140250696178e-30
"NM_001100812","ENSG00000161921",37.6453736749346,-1.51708720917582,0.400804211668135,-3.78510795298719,0.000153641869283947,0.00366246795744014
"NM_001103","ENSG00000077522",17.3820371816319,-1.83986231189269,0.767255031554136,-2.39798011903018,0.0164857599962565,0.153271912309589
"NM_001105528","ENSG00000166960",20.2539345620034,2.63297321283041,0.569467691253449,4.62356908613201,3.77193034919861e-06,0.000132533515388889
"NM_001105533","ENSG00000106034",54.4317344461902,-1.85052054435496,0.503502437934398,-3.67529609577792,0.000237573720982671,0.0053100937095316
"NM_001105556","ENSG00000130775",468.310362874211,-2.44536882942071,0.375049985477707,-6.52011444902739,7.02537656439521e-11,4.67077339546958e-09
"NM_001105565","ENSG00000214872",13.4803796329405,-3.48847071287848,0.791088944106608,-4.40970732667497,1.03510417557024e-05,0.000333941743873074
"NM_001110215","ENSG00000100162",9.23061357501681,1.60740497644658,0.742505482119214,2.16483920342086,0.0304000014082916,0.231999290513379
"NM_001111","ENSG00000160710",7690.72540041923,-1.78138123675195,0.111546984617665,-15.9697838794815,2.07503621673239e-57,8.47689795189699e-55
"NM_001113755","ENSG00000025708",136.59261150016,-2.03339294761761,0.31029304557209,-6.55313735397653,5.63406495805631e-11,3.76793373831983e-09
"NM_001113756","ENSG00000025708",167.966799309317,-2.26775501486815,0.315466799408474,-7.18856950753734,6.54736535778286e-13,5.22356511026691e-11
"NM_001122842","ENSG00000111912",3602.06705472063,-1.62278836850846,0.237970721003976,-6.8192774374178,9.14995465406531e-12,6.62152746153944e-10
"NM_001127213","ENSG00000278032",3732.73183200374,-4.01722126216518,0.243735646689445,-16.4818782838266,4.95221053196762e-61,2.33214725704759e-58
"NM_001127213","ENSG00000160932",3732.73183200374,-4.01722126216518,0.243735646689445,-16.4818782838266,4.95221053196762e-61,2.33214725704759e-58
"NM_001127507","ENSG00000153064",12.8995849849479,-1.71861588193953,0.689760168689036,-2.49161369408434,0.0127164261016886,0.1292106262601
"NM_001128166","ENSG00000077264",9.17505003417713,-2.25385817776707,1.11564078833946,-2.02023644288028,0.0433588678445643,0.289984671312364
"NM_001128167","ENSG00000077264",9.17505003417713,-2.25385817776707,1.11564078833946,-2.02023644288028,0.0433588678445643,0.289984671312364
"NM_001128168","ENSG00000077264",12.8220926333484,-2.00901697634406,1.19836827932804,-1.6764604095417,0.0936480447506361,0.445933626753131
"NM_001128172","ENSG00000077264",9.17505003417713,-2.25385817776707,1.11564078833946,-2.02023644288028,0.0433588678445643,0.289984671312364
"NM_001128173","ENSG00000077264",12.8220926333484,-2.00901697634406,1.19836827932804,-1.6764604095417,0.0936480447506361,0.445933626753131
"NM_001128933","ENSG00000172403",56.7207799734943,-1.88986873939985,0.341337720181623,-5.53665366486386,3.0830534906101e-08,1.49981484513797e-06
"NM_001128934","ENSG00000172403",29.1313146262936,-1.92824882493641,0.47646931231818,-4.04695281539716,5.18886956855276e-05,0.00139856121193099
"NM_001130016","ENSG00000156219",18.6366486535129,-2.22986428928625,0.536048930691073,-4.15981482588076,3.1850571597553e-05,0.000895487007593888
"NM_001130017","ENSG00000156219",18.4520933552006,-2.2126754441783,0.540395215465028,-4.09455039729435,4.22988401894462e-05,0.00116132686347562
"NM_001130046","ENSG00000115009",96.1617721794779,-3.15012109894457,0.498224787192703,-6.32269043998038,2.57047927466766e-10,1.57040073452534e-08
"NM_001130079","ENSG00000155363",1836.43386634028,-1.65184565191534,0.115164525022358,-14.3433548794185,1.17247695480989e-46,3.58154739700351e-44
"NM_001130699","ENSG00000074706",11.2210340898475,-1.6591956679223,0.905472965829471,-1.83240773665989,0.0668906962659258,0.374120439433613
"NM_001130700","ENSG00000074706",10.8929749182416,-1.60212913711476,0.907250720980462,-1.76591663149449,0.0774098365186074,0.402566767919696
"NM_001130716","ENSG00000145287",139.318282470829,-1.58975036938812,0.354217072869081,-4.48806816823222,7.18719333187057e-06,0.000240806486466142
"NM_001134486","ENSG00000154451",39.6421285859943,-5.13940837601696,0.660265356799907,-7.78385284505311,7.03485796225761e-15,6.58925218028366e-13
"NM_001135651","ENSG00000055332",1847.88166453567,-2.55916206988628,0.210524315008502,-12.1561353603403,5.32172761385799e-34,1.16415366582634e-31
"NM_001135652","ENSG00000055332",1815.77732825769,-2.55141514292891,0.208438222787344,-12.2406299037195,1.8856349579386e-34,4.20633056044895e-32
"NM_001136046","ENSG00000141497",11.3502158134746,-2.19280527812586,1.08327435138944,-2.02423815842524,0.0429456531526366,0.288862975887016
"NM_001136540","ENSG00000100342",2724.46331740965,-3.27967688518385,0.299590648194327,-10.9471937957707,6.85381217118833e-28,1.24942048004561e-25
"NM_001136541","ENSG00000100342",2658.58426810217,-3.27282073459244,0.297818132789831,-10.9893266200217,4.30123096487479e-28,7.88334261221673e-26
"NM_001142467","ENSG00000188290",613.580285782723,-1.82370723862245,0.286829703471572,-6.35815334517193,2.04193578011803e-10,1.25883484539022e-08
"NM_001142497","ENSG00000168404",680.207264535815,-2.24315777045436,0.202375151673675,-11.0841560927964,1.49755876042454e-28,2.80539916517762e-26
"NM_001143831","ENSG00000168959",10.6240347168025,1.54906703418362,0.857590204060571,1.80630215556218,0.0708711553341987,0.386836488074159
"NM_001144832","ENSG00000085831",72.7248210238564,-1.52267863716437,0.750738758968385,-2.02824034189567,0.042535724416875,0.287245331169684
"NM_001144925","ENSG00000157601",41803.347637931,-7.42965118040937,0.765167604921691,-9.70983498598288,2.73779986081332e-22,4.1442223160981e-20
"NM_001145008","ENSG00000026950",1164.69918526403,-1.97371773831384,0.338964068819305,-5.82279338688841,5.78720833497007e-09,3.02352654874931e-07
"NM_001145009","ENSG00000026950",1286.02085353829,-2.00697374162483,0.337505779950687,-5.94648702584612,2.73958238164367e-09,1.48388210566121e-07
"NM_001145010","ENSG00000165935",18.3992149307162,-1.60123531881399,0.87742433776352,-1.82492694799805,0.0680120539970915,0.377860841369717
"NM_001145064","ENSG00000274070",482.910579287562,1.68555893108971,0.201672006921769,8.35792213712416,6.38325519721825e-17,7.05006625316219e-15
"NM_001145645","ENSG00000102524",127.306578411774,-4.11796831468246,0.563193306971815,-7.31182040643203,2.63547209946052e-13,2.19021942344137e-11
"NM_001145903","ENSG00000166278",9.16873253857556,-3.77069891784067,1.21721749700377,-3.097802099561,0.00194961573403271,0.0310219510088637
"NM_001145903","ENSG00000235017",9.16873253857556,-3.77069891784067,1.21721749700377,-3.097802099561,0.00194961573403271,0.0310219510088637
"NM_001145903","ENSG00000226560",9.16873253857556,-3.77069891784067,1.21721749700377,-3.097802099561,0.00194961573403271,0.0310219510088637
"NM_001145903","ENSG00000206372",9.16873253857556,-3.77069891784067,1.21721749700377,-3.097802099561,0.00194961573403271,0.0310219510088637
"NM_001145903","ENSG00000235696",9.16873253857556,-3.77069891784067,1.21721749700377,-3.097802099561,0.00194961573403271,0.0310219510088637
"NM_001145903","ENSG00000204364",9.16873253857556,-3.77069891784067,1.21721749700377,-3.097802099561,0.00194961573403271,0.0310219510088637
"NM_001145903","ENSG00000231543",9.16873253857556,-3.77069891784067,1.21721749700377,-3.097802099561,0.00194961573403271,0.0310219510088637
"NM_001146102","ENSG00000138496",4948.37427075108,-4.2895663985713,0.326672495072009,-13.1310914242282,2.18484664864518e-39,5.61224206936454e-37
"NM_001146103","ENSG00000138496",5027.81084346551,-4.28953523875676,0.326342874966274,-13.1442589000911,1.83595474737249e-39,4.7520395129129e-37
"NM_001146104","ENSG00000138496",4919.70301707085,-4.29134699720716,0.328846171601265,-13.0497094623639,6.37902025286642e-39,1.6262664640146e-36
"NM_001146105","ENSG00000138496",4912.73379570809,-4.29122542100138,0.3289090655442,-13.0468444641418,6.62344000325233e-39,1.67597746410654e-36
"NM_001146106","ENSG00000138496",3792.84411533392,-4.26811788513948,0.345465082028231,-12.354701262661,4.59459753729747e-35,1.04556388387346e-32
"NM_001146334","ENSG00000136274",13.2612128259164,1.54856335205418,0.621041329173267,2.49349484375804,0.0126492421488684,0.128797718105097
"NM_001161354","ENSG00000105559",176.051704940632,-2.62184985086564,0.363972098727295,-7.20343636238461,5.87136906852363e-13,4.70639505925368e-11
"NM_001163922","ENSG00000186806",18.9384579616771,-2.16198953221264,0.516656963885019,-4.18457445333843,2.85700799019394e-05,0.000812008130121593
"NM_001165","ENSG00000023445",1334.04503771873,-1.82190415645089,0.388627648741439,-4.68804564562269,2.75826504775441e-06,9.97062824884954e-05
"NM_001165136","ENSG00000138642",2741.05870332352,-4.80970970986561,0.322798095942183,-14.9000560112569,3.2930333036367e-50,1.12784727501424e-47
"NM_001166055","ENSG00000151617",22.1780489623464,-2.12935032045223,1.01991444748742,-2.08777346540969,0.0368182742143114,0.262429222109308
"NM_001166252","ENSG00000117600",7.68293155698759,-2.13973611951472,1.14059280631587,-1.87598598524051,0.0606572043543222,0.354971319993442
"NM_001166695","ENSG00000079215",12.4529300779916,-2.61826789532535,0.834361881160295,-3.13804831505999,0.00170076839991067,0.0277249779498899
"NM_001172566","ENSG00000172936",492.577216930736,-1.81529219854197,0.194277707597726,-9.34380079417416,9.29366317562765e-21,1.31554687234251e-18
"NM_001172567","ENSG00000172936",552.531040988293,-1.82198843699607,0.18585421697954,-9.80332040136946,1.08944299478475e-22,1.663952415503e-20
"NM_001172568","ENSG00000172936",527.020326227083,-1.82437223306373,0.183222793591438,-9.95712486041353,2.34753511915883e-23,3.6681047596921e-21
"NM_001172569","ENSG00000172936",517.380975444726,-1.81067741812905,0.196747699684414,-9.20304237880999,3.47955598675096e-20,4.79598800173841e-18
"NM_001178015","ENSG00000144290",8.02086903921376,1.80547718780737,1.34988367651061,1.33750575640299,0.181057604544717,0.606153258027027
"NM_001178016","ENSG00000144290",8.18103438734641,1.84211601774914,1.34958671987278,1.36494823980099,0.172269318881234,0.593973540299574
"NM_001178046","ENSG00000157601",39805.1608873565,-7.43805719927006,0.775632250284715,-9.58966984229928,8.83673252940895e-22,1.30272647771595e-19
"NM_001178063","ENSG00000166278",12.3694497203381,-2.36249654288155,0.914973427035017,-2.58203842109082,0.0098218649707879,0.108732009841307
"NM_001178063","ENSG00000235017",12.3694497203381,-2.36249654288155,0.914973427035017,-2.58203842109082,0.0098218649707879,0.108732009841307
"NM_001178063","ENSG00000226560",12.3694497203381,-2.36249654288155,0.914973427035017,-2.58203842109082,0.0098218649707879,0.108732009841307
"NM_001178063","ENSG00000206372",12.3694497203381,-2.36249654288155,0.914973427035017,-2.58203842109082,0.0098218649707879,0.108732009841307
"NM_001178063","ENSG00000235696",12.3694497203381,-2.36249654288155,0.914973427035017,-2.58203842109082,0.0098218649707879,0.108732009841307
"NM_001178063","ENSG00000204364",12.3694497203381,-2.36249654288155,0.914973427035017,-2.58203842109082,0.0098218649707879,0.108732009841307
"NM_001178063","ENSG00000231543",12.3694497203381,-2.36249654288155,0.914973427035017,-2.58203842109082,0.0098218649707879,0.108732009841307
"NM_001178147","ENSG00000108342",24.6160407737657,-2.01479517409921,0.625618767650739,-3.220483908539,0.00127974376880179,0.0220713489159523
"NM_001179","ENSG00000156219",18.4520933552006,-2.2126754441783,0.540395215465028,-4.09455039729435,4.22988401894462e-05,0.00116132686347562
"NM_001184813","ENSG00000079385",52.3225635613165,-2.20873848644111,0.449503471806842,-4.91372953708849,8.93600018761431e-07,3.57303016935658e-05
"NM_001184815","ENSG00000079385",52.6916741579411,-2.22092830833159,0.446251212897355,-4.97685663174308,6.46251512233526e-07,2.64323884503042e-05
"NM_001184816","ENSG00000079385",52.3225635613165,-2.20873848644111,0.449503471806842,-4.91372953708849,8.93600018761431e-07,3.57303016935658e-05
"NM_001185015","ENSG00000135899",157.859565571493,-3.19743766299389,0.279083664440112,-11.456914432482,2.17112477288548e-30,4.25527905631375e-28
"NM_001190942","ENSG00000121858",7004.28270538745,-2.43325407774439,0.654830292754168,-3.71585448118214,0.000202518118689146,0.00465544532230026
"NM_001190943","ENSG00000121858",469.019204697706,-2.33516144315508,0.418112039316675,-5.58501364125141,2.33681871076363e-08,1.15334078640266e-06
"NM_001193307","ENSG00000205413",11967.4756411027,-3.93038529874137,0.208515148713774,-18.8493993025732,2.97197859320392e-79,2.79919105999348e-76
"NM_001193495","ENSG00000160710",7652.17397211614,-1.77781768090952,0.111485240313754,-15.9466641136189,3.00526760538091e-57,1.19881892583118e-54
"NM_001195581","ENSG00000268223",10.7030450408134,-2.07646472839376,0.875536970676617,-2.37164711250178,0.0177089952928897,0.161024109250741
"NM_001197246","ENSG00000186470",1305.32366883215,-2.00108453107535,0.306994820888085,-6.51830061916532,7.11083733767519e-11,4.70912425016704e-09
"NM_001197247","ENSG00000186470",1640.48837282014,-2.01830196878946,0.314847508708444,-6.41041111320482,1.45127748586193e-10,9.11267883576306e-09
"NM_001197248","ENSG00000186470",1589.97565240227,-2.03083605430476,0.312146247558477,-6.50604026218289,7.71575546764078e-11,5.05330437274398e-09
"NM_001197249","ENSG00000186470",1618.64660038126,-2.0350024862783,0.312790591989573,-6.50595810230166,7.71997423859788e-11,5.05330437274398e-09
"NM_001198644","ENSG00000121236",212.540287440055,-1.90764868703856,0.341798090623921,-5.58121516582004,2.38843947979555e-08,1.17659340025093e-06
"NM_001198645","ENSG00000121236",195.385575874513,-1.90123229858518,0.359521371719897,-5.28823165501947,1.23504505424734e-07,5.71305220386964e-06
"NM_001199080","ENSG00000174348",10.3366874790825,-1.52199343151937,0.852575176399652,-1.78517211578527,0.0742334033949637,0.394156116986771
"NM_001199081","ENSG00000174348",10.3366874790825,-1.52199343151937,0.852575176399652,-1.78517211578527,0.0742334033949637,0.394156116986771
"NM_001199241","ENSG00000115919",11.4377443394037,-2.32907718610023,1.18916377003231,-1.95858404434651,0.0501615196779216,0.317614686782313
"NM_001199573","ENSG00000132274",12310.4305566982,-2.17338030192098,0.0924775012805756,-23.5017195731422,3.91690799976685e-122,1.32810599548094e-118
"NM_001199619","ENSG00000111912",3613.38051031128,-1.62557873478436,0.239504956835196,-6.78724464104903,1.1429530995516e-11,8.10755454947614e-10
"NM_001199620","ENSG00000111912",3618.13638220294,-1.62638666301315,0.239527866987473,-6.7899684636619,1.12158059178461e-11,8.00619644750329e-10
"NM_001199621","ENSG00000111912",3490.38039037605,-1.66010594455827,0.232021361263347,-7.15497028169761,8.36910511053414e-13,6.64569665065295e-11
"NM_001199622","ENSG00000111912",2774.84960768331,-2.26155899687741,0.24356624646595,-9.28519049618631,1.61418166207876e-20,2.25234805004545e-18
"NM_001199739","ENSG00000163131",380.073129260784,-1.62865010620736,0.278098146494972,-5.85638605195382,4.73047888875448e-09,2.49838547789717e-07
"NM_001199834","ENSG00000162692",3515.13232232389,-2.47847076097452,0.410483457754084,-6.03793091817928,1.56102863228621e-09,8.63455103343044e-08
"NM_001205280","ENSG00000216588",24.2092781418187,-1.59698520080733,1.86832344132599,-0.854769129093574,0.392678971650324,0.811760194613562
"NM_001205344","ENSG00000079385",55.1503885501986,-2.30047245416333,0.448072569462276,-5.13415149899509,2.83419732820331e-07,1.27283614314423e-05
"NM_001206484","ENSG00000162772",292.327650926782,-1.88272776728813,0.207932007029007,-9.05453563493705,1.37150096419603e-19,1.83117233477504e-17
"NM_001206486","ENSG00000162772",260.666187485689,-1.78522147070406,0.20339947314785,-8.77692278684709,1.68008263129037e-18,2.0715113374241e-16
"NM_001206488","ENSG00000162772",295.08492873302,-1.86780650474219,0.208665628053098,-8.951193937254,3.51657930658395e-19,4.56845419725449e-17
"NM_001206567","ENSG00000163565",9601.32977252224,-1.53313579598654,0.14138447546074,-10.8437350776342,2.13569628537202e-27,3.77161739313069e-25
"NM_001206609","ENSG00000110876",8.46404119773467,3.11993591975066,1.13314591514526,2.75333995211968,0.00589906056684448,0.075261682537463
"NM_001206701","ENSG00000067066",5929.48699361814,-1.82042332321025,0.114695139414136,-15.8718436762795,9.92811331844111e-57,3.86933952055612e-54
"NM_001206702","ENSG00000067066",5589.59476356888,-1.77240841252908,0.109212787740006,-16.2289457966086,3.14819867988726e-59,1.38631133297321e-56
"NM_001206703","ENSG00000067066",5240.64747796014,-1.76059653488269,0.10972640046746,-16.0453320931165,6.16284107871318e-58,2.6120431556991e-55
"NM_001206704","ENSG00000067066",5314.22782664733,-1.76648150867107,0.108289899996731,-16.3125232244595,8.04017464380157e-60,3.68402975199162e-57
"NM_001206960","ENSG00000144837",86.5309965000171,-3.79257720437881,0.492378908076041,-7.70255821720353,1.33368822542238e-14,1.22219909890261e-12
"NM_001206961","ENSG00000144837",80.588148102059,-3.85875048869429,0.528455698592373,-7.30193751145592,2.83653011066344e-13,2.33442297238508e-11
"NM_001207035","ENSG00000010030",14.2735621328343,-3.3720515649253,0.756354912841909,-4.45829267143283,8.26150514525044e-06,0.000272758378734184
